timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1599016236003,10,组织树,200,HTTP/1.1 200,系统设置-用户管理 1-1,text,true,,2867,0,1,2,http://192.168.2.32:8080/admin/sys/user/org-tree,10,0,0
1599016236014,5,角色下拉列表 ,200,HTTP/1.1 200,系统设置-用户管理 1-1,text,true,,228,0,1,2,http://192.168.2.32:8080/admin/sys/user/role-list,5,0,0
1599016236021,11,获取图片验证码-实名举报,200,,线上监督举报—网上举报所有接口 57-1,bin,true,,2693,233,1,2,http://192.168.2.32:8080/portal/supervise/complain/real-name/capthca,11,0,0
1599016236040,5,BeanShell 取样器,200,OK,线上监督举报—网上举报所有接口 57-1,text,true,,0,0,1,2,null,0,0,0
1599016236020,43,编辑用户 ,200,HTTP/1.1 200,系统设置-用户管理 1-1,text,true,,222,0,1,2,http://192.168.2.32:8080/admin/sys/user/edit,43,0,0
1599016236064,9,用户详情,200,HTTP/1.1 200,系统设置-用户管理 1-1,text,true,,477,0,1,2,http://192.168.2.32:8080/admin/sys/user/detail,9,0,0
1599016236052,37,实名举报 ,200,,线上监督举报—网上举报所有接口 57-1,text,true,,226,1069,1,2,http://192.168.2.32:8080/portal/supervise/complain/real-name/add,37,0,0
1599016236097,2,实名认证,200,,线上监督举报—网上举报所有接口 57-1,text,true,,222,319,1,2,http://192.168.2.32:8080/portal/supervise/complain/real-name/authenticate,2,0,0
1599016236106,4,举报相关的法律法规详情 ,200,,线上监督举报—网上举报所有接口 57-1,text,false,"Test failed: text expected to contain /""code"":""0""/",242,295,1,2,http://192.168.2.32:8080/portal/supervise/complain/regulation-detail,4,0,0
1599016236075,21,删除用户,200,HTTP/1.1 200,系统设置-用户管理 1-1,text,true,,210,0,1,2,http://192.168.2.32:8080/admin/sys/user/remove,21,0,0
1599016236127,21,用户登录,200,HTTP/1.1 200,系统设置-个人中心 2-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,21,0,0
1599016236149,6,个人详情,200,,系统设置-个人中心 2-1,text,true,,453,253,1,2,http://192.168.2.32:8080/admin/sys/self/detail,6,0,1
1599016236155,10,编辑个人详情,200,,系统设置-个人中心 2-1,text,true,,234,344,1,2,http://192.168.2.32:8080/admin/sys/self/edit,10,0,0
1599016236121,46,举报相关的法律法规分页列表 ,200,,线上监督举报—网上举报所有接口 57-1,text,true,,720,315,1,2,http://192.168.2.32:8080/portal/supervise/complain/regulation-page,46,0,0
1599016236175,8,获取图片验证码-举报进度详情 ,200,,举报进度详情  58-1,bin,true,,2572,232,1,2,http://192.168.2.32:8080/portal/supervise/complain/progress/capthca,8,0,2
1599016236165,10,修改个人密码,200,,系统设置-个人中心 2-1,text,true,,234,304,1,2,http://192.168.2.32:8080/admin/sys/self/modifyPwd,9,0,0
1599016236185,9,BeanShell 取样器,200,OK,举报进度详情  58-1,text,true,,0,0,1,2,null,0,0,0
1599016236196,0,capthca01,200,OK,举报进度详情  58-1,text,true,,428,0,1,2,null,0,0,0
1599016236185,11,用户登录,200,HTTP/1.1 200,系统设置-个人中心 2-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,11,0,0
1599016236197,5,举报进度详情  ,200,,举报进度详情  58-1,text,true,,434,329,1,2,http://192.168.2.32:8080/portal/supervise/complain/progress/detail,5,0,0
1599016236196,9,个人权限信息,200,,系统设置-个人中心 2-1,text,true,,1790,256,1,1,http://192.168.2.32:8080/admin/sys/self/authority,9,0,0
1599016236205,7,用户登出,200,,系统设置-个人中心 2-1,text,true,,222,253,1,1,http://192.168.2.32:8080/admin/sys/self/logout,7,0,0
1599016236223,10,登录,200,HTTP/1.1 200,系统设置-组织架构 3-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,10,0,0
1599016236234,8,获取图片验证码-实名举报,200,,实名举报 59-1,bin,true,,2523,233,1,2,http://192.168.2.32:8080/portal/supervise/complain/real-name/capthca,8,0,1
1599016236252,4,BeanShell 取样器,200,OK,实名举报 59-1,text,true,,0,0,1,2,null,0,0,0
1599016236235,32,新建组织,200,,系统设置-组织架构 3-1,text,true,,228,476,1,2,http://192.168.2.32:8080/admin/sys/org/add,32,0,1
1599016236268,0,capthca,200,OK,实名举报 59-1,text,true,,463,0,1,2,null,0,0,0
1599016236268,23,编辑组织,200,HTTP/1.1 200,系统设置-组织架构 3-1,text,true,,216,0,1,2,http://192.168.2.32:8080/admin/sys/org/edit,23,0,0
1599016236276,28,实名举报 ,200,,实名举报 59-1,text,true,,226,1069,1,2,http://192.168.2.32:8080/portal/supervise/complain/real-name/add,28,0,0
1599016236293,13,删除组织,200,,系统设置-组织架构 3-1,text,true,,228,278,1,1,http://192.168.2.32:8080/admin/sys/org/remove,13,0,0
1599016236308,11,登录,200,HTTP/1.1 200,监督举报—信访举报 60-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,10,0,0
1599016236310,19,组织树,200,,系统设置-组织架构 3-1,text,true,,4079,250,1,2,http://192.168.2.32:8080/admin/sys/org/tree,19,0,0
1599016236331,1,组织树形列表 ,200,,系统设置-组织架构 3-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,281,1,2,http://192.168.2.32:8080/admin/sys/org/treelist,1,0,0
1599016236333,1,组织类型列表 ,200,,系统设置-组织架构 3-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,271,1,2,http://192.168.2.32:8080/admin/sys/org/typelist,1,0,0
1599016236322,17,审批信访举报 ,200,,监督举报—信访举报 60-1,text,true,,228,441,1,2,http://192.168.2.32:8080/admin/supervise/complain/approve,17,0,1
1599016236341,1,公司名称下拉列表,200,,监督举报—信访举报 60-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,260,1,2,http://192.168.2.32:8080/admin/supervise/complain/company-list,1,0,0
1599016236344,1,信访举报详情,200,,监督举报—信访举报 60-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,293,1,2,http://192.168.2.32:8080/admin/supervise/complain/detail,1,0,0
1599016236337,9,登录,200,HTTP/1.1 200,系统设置-角色管理 4-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,9,0,0
1599016236347,2,信访举报分页列表 ,200,,监督举报—信访举报 60-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,448,1,2,http://192.168.2.32:8080/admin/supervise/complain/page,2,0,0
1599016236351,2,导出信访举报列表 ,200,,监督举报—信访举报 60-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,3978,1,2,http://192.168.2.32:8080/admin/supervise/complain/export,2,0,0
1599016236357,9,登录,200,HTTP/1.1 200,监督举报—日常监督-情况通报（管理端） 61-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,9,0,0
1599016236347,25,新建角色,200,,系统设置-角色管理 4-1,text,true,,234,503,1,2,http://192.168.2.32:8080/admin/sys/role/add,25,0,2
1599016236373,3,权限分配 ,200,,系统设置-角色管理 4-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,364,1,2,http://192.168.2.32:8080/admin/sys/role/authority,3,0,0
1599016236377,1,角色公司树 ,200,,系统设置-角色管理 4-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,285,1,2,http://192.168.2.32:8080/admin/sys/role/company-tree,1,0,0
1599016236379,2,角色详情,200,,系统设置-角色管理 4-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,279,1,2,http://192.168.2.32:8080/admin/sys/role/detail,2,0,0
1599016236382,1,停用角色,200,,系统设置-角色管理 4-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,280,1,2,http://192.168.2.32:8080/admin/sys/role/disable,1,0,0
1599016236384,1,启用角色,200,,系统设置-角色管理 4-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,279,1,2,http://192.168.2.32:8080/admin/sys/role/enable,1,0,0
1599016236387,1,编辑角色,200,,系统设置-角色管理 4-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,385,1,2,http://192.168.2.32:8080/admin/sys/role/edit,1,0,0
1599016236389,1,分页列表 ,200,,系统设置-角色管理 4-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,340,1,2,http://192.168.2.32:8080/admin/sys/role/pagelist,1,0,0
1599016236369,26,创建情况通报 ,200,,监督举报—日常监督-情况通报（管理端） 61-1,text,true,,222,936,1,2,http://192.168.2.32:8080/admin/supervise/notification/manage/add,26,0,1
1599016236397,13,情况通报详情,200,,监督举报—日常监督-情况通报（管理端） 61-1,text,true,,807,300,1,2,http://192.168.2.32:8080/admin/supervise/notification/manage/detail,13,0,0
1599016236391,2,删除角色,200,,系统设置-角色管理 4-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,304,1,2,http://192.168.2.32:8080/admin/sys/role/remove,2,0,0
1599016236412,3,角色资源树,200,,系统设置-角色管理 4-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,280,1,2,http://192.168.2.32:8080/admin/sys/role/res-tree,3,0,0
1599016236417,1,关联用户列表,200,,系统设置-角色管理 4-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,343,1,2,http://192.168.2.32:8080/admin/sys/role/user-list,1,0,0
1599016236414,11,校验情况通报汇报 ,200,,监督举报—日常监督-情况通报（管理端） 61-1,text,true,,222,303,1,2,http://192.168.2.32:8080/admin/supervise/notification/upload/check,11,0,0
1599016236428,36,提交情况通报汇报 ,200,,监督举报—日常监督-情况通报（管理端） 61-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,621,1,2,http://192.168.2.32:8080/admin/supervise/notification/upload/submit,36,0,0
1599016236421,44,登录,200,HTTP/1.1 200,系统设置-字典管理 5-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,44,0,0
1599016236466,3,情况通报汇报详情,200,,监督举报—日常监督-情况通报（管理端） 61-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,318,1,2,http://192.168.2.32:8080/admin/supervise/notification/manage/detail/report-detail,3,0,0
1599016236471,2,情况通报汇报分页列表 ,200,,监督举报—日常监督-情况通报（管理端） 61-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,350,1,2,http://192.168.2.32:8080/admin/supervise/notification/manage/detail/report-page,2,0,0
1599016236466,12,新建字典项 ,200,,系统设置-字典管理 5-1,text,true,,231,407,1,2,http://192.168.2.32:8080/admin/sys/dict/item-add,12,0,1
1599016236477,1,通报范围下拉列表 ,200,,监督举报—日常监督-情况通报（管理端） 61-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,268,1,2,http://192.168.2.32:8080/admin/supervise/notification/manage/org-list,1,0,0
1599016236481,1,接收单位匹配列表 ,200,,监督举报—日常监督-情况通报（管理端） 61-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,434,1,2,http://192.168.2.32:8080/admin/supervise/notification/manage/org-matching-list,1,0,0
1599016236484,1,情况通报分页列表 ,200,,监督举报—日常监督-情况通报（管理端） 61-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,436,1,2,http://192.168.2.32:8080/admin/supervise/notification/manage/page,1,0,0
1599016236479,12,编辑字典项 ,200,,系统设置-字典管理 5-1,text,true,,231,399,1,2,http://192.168.2.32:8080/admin/sys/dict/item-edit,12,0,0
1599016236492,2,字典项详情,200,,系统设置-字典管理 5-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,286,1,2,http://192.168.2.32:8080/admin/sys/dict/item-detail,2,0,0
1599016236494,2,字典项列表,200,,系统设置-字典管理 5-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,336,1,2,http://192.168.2.32:8080/admin/sys/dict/item-list,2,0,0
1599016236488,9,登录,200,HTTP/1.1 200,监督举报—日常监督-情况通报（上报端） 62-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,9,0,0
1599016236497,2,删除字典项 ,200,,系统设置-字典管理 5-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,286,1,2,http://192.168.2.32:8080/admin/sys/dict/item-remove,2,0,0
1599016236504,1,字典类型详情,200,,系统设置-字典管理 5-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,300,1,2,http://192.168.2.32:8080/admin/sys/dict/type-detail,1,0,0
1599016236506,2,编辑字典类型 ,200,,系统设置-字典管理 5-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,384,1,2,http://192.168.2.32:8080/admin/sys/dict/type-edit,2,0,0
1599016236509,1,字典类型项列表 ,200,,系统设置-字典管理 5-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,261,1,2,http://192.168.2.32:8080/admin/sys/dict/type-item-list,1,0,0
1599016236511,2,字典类型列表,200,,系统设置-字典管理 5-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,298,1,2,http://192.168.2.32:8080/admin/sys/dict/type-list,1,0,0
1599016236499,15,情况通报详情 ,200,,监督举报—日常监督-情况通报（上报端） 62-1,text,true,,850,304,1,2,http://192.168.2.32:8080/admin/supervise/notification/upload/detail,15,0,1
1599016236516,2,情况通报分页列表 ,200,,监督举报—日常监督-情况通报（上报端） 62-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,409,1,2,http://192.168.2.32:8080/admin/supervise/notification/upload/page,2,0,0
1599016236514,8,登录,200,HTTP/1.1 200,门户管理-审批意见接口 6-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,8,0,0
1599016236523,4,根据业务ID查询审批意见列表 ,200,,门户管理-审批意见接口 6-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,354,1,2,http://192.168.2.32:8080/admin/Opinion/opinion/listOpinion,4,0,1
1599016236521,9,登录,200,HTTP/1.1 200,监督举报—整改汇报 63-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,9,0,0
1599016236536,3,整改汇报详情,200,,监督举报—整改汇报 63-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,290,1,2,http://192.168.2.32:8080/admin/supervise/rectify/detail,3,0,1
1599016236531,9,登录,200,HTTP/1.1 200,巡视巡察-集团动态接口 7-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,9,0,0
1599016236541,2,单位/部门下拉列表 ,200,,监督举报—整改汇报 63-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,255,1,2,http://192.168.2.32:8080/admin/supervise/rectify/org-list,2,0,0
1599016236545,1,整改汇报分页列表 ,200,,监督举报—整改汇报 63-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,460,1,2,http://192.168.2.32:8080/admin/supervise/rectify/page,1,0,0
1599016236542,15,增加单条集团动态 ,200,,巡视巡察-集团动态接口 7-1,text,true,,494,428,1,2,http://192.168.2.32:8080/admin/websit/groupInfo/addPatrolInfo,15,0,1
1599016236550,9,登录,200,HTTP/1.1 200,监督举报-专项监督 64-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,8,0,0
1599016236558,2,审核集团动态 -退回,200,,巡视巡察-集团动态接口 7-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,385,1,2,http://192.168.2.32:8080/admin/websit/groupInfo/auditPatrolInfo,2,0,0
1599016236561,2,修改集团动态 ,200,,巡视巡察-集团动态接口 7-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,459,1,2,http://192.168.2.32:8080/admin/websit/groupInfo/editPatrolInfo,1,0,0
1599016236563,2,审核集团动态 -通过,200,,巡视巡察-集团动态接口 7-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,382,1,2,http://192.168.2.32:8080/admin/websit/groupInfo/auditPatrolInfo,2,0,0
1599016236565,2,发布集团动态 ,200,,巡视巡察-集团动态接口 7-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,300,1,2,http://192.168.2.32:8080/admin/websit/groupInfo/publishPatrolInfo,2,0,0
1599016236567,2,查询集团动态信息详情 ,200,,巡视巡察-集团动态接口 7-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,300,1,2,http://192.168.2.32:8080/admin/websit/groupInfo/getPatrolInfoById,2,0,0
1599016236569,2,查询集团动态信息列表,200,,巡视巡察-集团动态接口 7-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,426,1,2,http://192.168.2.32:8080/admin/websit/groupInfo/listPatrolInfo,2,0,0
1599016236561,15,管理端-创建专项监督任务 ,200,,监督举报-专项监督 64-1,text,true,,222,621,1,2,http://192.168.2.32:8080/admin/supervise/special/add,15,0,1
1599016236578,2,删除集团动态 ,200,,巡视巡察-集团动态接口 7-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,296,1,2,http://192.168.2.32:8080/admin/websit/groupInfo/delPatrolInfo,2,0,0
1599016236581,3,获取专项监督催办 ,200,,监督举报-专项监督 64-1,text,true,,239,252,1,2,http://192.168.2.32:8080/admin/supervise/special/getpress,3,0,0
1599016236585,2,管理端-公司列表查询 ,200,,监督举报-专项监督 64-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,255,1,2,http://192.168.2.32:8080/admin/supervise/special/orglist,2,0,0
1599016236589,1,管理端-催办(催办汇报) ,200,,监督举报-专项监督 64-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,292,1,2,http://192.168.2.32:8080/admin/supervise/special/pressreport,1,0,0
1599016236583,8,登录,200,HTTP/1.1 200,巡视巡察-中央动态接口 8-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,8,0,0
1599016236592,2,管理端-催办(催办任务) ,200,,监督举报-专项监督 64-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,319,1,2,http://192.168.2.32:8080/admin/supervise/special/presstask,2,0,0
1599016236596,1,汇报端-汇报 ,200,,监督举报-专项监督 64-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,525,1,2,http://192.168.2.32:8080/admin/supervise/special/report,1,0,0
1599016236599,2,管理端-情况报告列表查询,200,,监督举报-专项监督 64-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,322,1,2,http://192.168.2.32:8080/admin/supervise/special/reportedlist,2,0,0
1599016236592,11,保存中央动态 ,200,,巡视巡察-中央动态接口 8-1,text,true,,348,500,1,2,http://192.168.2.32:8080/admin/websit/centralInfo/saveCentralPatrol,11,0,1
1599016236604,1,汇报详情查询(公用) ,200,,监督举报-专项监督 64-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,295,1,2,http://192.168.2.32:8080/admin/supervise/special/reportinfo,1,0,0
1599016236607,2,汇报端-条件分页查询汇报任务列表 ,200,,监督举报-专项监督 64-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,320,1,2,http://192.168.2.32:8080/admin/supervise/special/reportlist,2,0,0
1599016236604,5,查询中央动态信息列表 ,200,,巡视巡察-中央动态接口 8-1,text,true,,1046,354,1,2,http://192.168.2.32:8080/admin/websit/centralInfo/listCentralPatrol,5,0,0
1599016236611,2,管理端-任务详情查询 ,200,,监督举报-专项监督 64-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,318,1,2,http://192.168.2.32:8080/admin/supervise/special/taskinfo,2,0,0
1599016236610,4,中央动态下架 ,200,,巡视巡察-中央动态接口 8-1,text,true,,234,298,1,2,http://192.168.2.32:8080/admin/websit/centralInfo/withdrawCentral,4,0,0
1599016236616,2,管理端-条件分页查询专项监督任务列表 ,200,,监督举报-专项监督 64-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,318,1,2,http://192.168.2.32:8080/admin/supervise/special/tasklist,2,0,0
1599016236615,6,中央动态上架 ,200,,巡视巡察-中央动态接口 8-1,text,true,,234,299,1,2,http://192.168.2.32:8080/admin/websit/centralInfo/groundingCentral,6,0,0
1599016236622,6,中央动态下移 ,200,,巡视巡察-中央动态接口 8-1,text,true,,234,294,1,2,http://192.168.2.32:8080/admin/websit/centralInfo/centralDown,6,0,0
1599016236630,2,中央动态上移,200,,巡视巡察-中央动态接口 8-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,292,1,2,http://192.168.2.32:8080/admin/websit/centralInfo/centralUp,2,0,0
1599016236621,11,登录,200,HTTP/1.1 200,监督举报-请示报告 65-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,11,0,0
1599016236633,2,删除中央动态 ,200,,巡视巡察-中央动态接口 8-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,299,1,2,http://192.168.2.32:8080/admin/websit/centralInfo/delCentralPatrol,2,0,0
1599016236634,11,上报端-请示报告新增 ,200,,监督举报-请示报告 65-1,text,true,,222,469,1,2,http://192.168.2.32:8080/admin/supervise/instructions/add,11,0,1
1599016236647,2,管理端-条件列表查询 ,200,,监督举报-请示报告 65-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,307,1,2,http://192.168.2.32:8080/admin/supervise/instructions/list,2,0,0
1599016236640,9,登录,200,HTTP/1.1 200,巡视巡察-北京动态接口 9-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,9,0,0
1599016236652,2,管理端-公司列表查询,200,,监督举报-请示报告 65-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,281,1,2,http://192.168.2.32:8080/admin/supervise/instructions/orglist,2,0,0
1599016236656,2,上报端-上报列表条件查询 ,200,,监督举报-请示报告 65-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,313,1,2,http://192.168.2.32:8080/admin/supervise/instructions/reportlist,2,0,0
1599016236650,9,保存单条北京动态 ,200,,巡视巡察-北京动态接口 9-1,text,true,,467,403,1,1,http://192.168.2.32:8080/admin/websit/beijingInfo/savePatrolInfo,9,0,2
1599016236660,6,查询北京动态信息列表 ,200,,巡视巡察-北京动态接口 9-1,text,true,,2727,351,1,2,http://192.168.2.32:8080/admin/websit/beijingInfo/listPatrolInfo,6,0,0
1599016236667,6,北京动态上架 ,200,,巡视巡察-北京动态接口 9-1,text,true,,234,294,1,2,http://192.168.2.32:8080/admin/websit/beijingInfo/groundingBj,6,0,0
1599016236674,2,北京动态下架 ,200,,巡视巡察-北京动态接口 9-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,293,1,2,http://192.168.2.32:8080/admin/websit/beijingInfo/withdrawBj,2,0,0
1599016236676,2,查询北京动态信息详情,200,,巡视巡察-北京动态接口 9-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,300,1,2,http://192.168.2.32:8080/admin/websit/beijingInfo/getPatrolInfoById,2,0,0
1599016236670,9,登录,200,HTTP/1.1 200,廉政档案-公司档案接口 66-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,8,0,0
1599016236679,1,删除北京动态 ,200,,巡视巡察-北京动态接口 9-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,296,1,2,http://192.168.2.32:8080/admin/websit/beijingInfo/delPatrolInfo,1,0,0
1599016236684,3,新建公司档案 ,200,,廉政档案-公司档案接口 66-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,554,1,2,http://192.168.2.32:8080/admin/lzda/gsda/archive-add,3,0,1
1599016236682,9,登录,200,HTTP/1.1 200,巡视巡察-动态分类信息接口 10-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,9,0,0
1599016236694,2,查看公司档案  ,200,,廉政档案-公司档案接口 66-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,288,1,2,http://192.168.2.32:8080/admin/lzda/gsda/archive-detail,2,0,0
1599016236700,2,修改公司档案 ,200,,廉政档案-公司档案接口 66-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,560,1,2,http://192.168.2.32:8080/admin/lzda/gsda/archive-edit,2,0,0
1599016236692,10,增加单条动态分类,200,,巡视巡察-动态分类信息接口 10-1,text,true,,348,397,1,2,http://192.168.2.32:8080/admin/websit/centralEx/savePatrolEx,10,0,1
1599016236708,1,公司档案列表 ,200,,廉政档案-公司档案接口 66-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,289,1,2,http://192.168.2.32:8080/admin/lzda/gsda/archive-list,1,0,0
1599016236714,2,公司更多档案列表 ,200,,廉政档案-公司档案接口 66-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,391,1,2,http://192.168.2.32:8080/admin/lzda/gsda/archive-more,2,0,0
1599016236723,3,删除公司档案,200,,廉政档案-公司档案接口 66-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,288,1,2,http://192.168.2.32:8080/admin/lzda/gsda/archive-remove,3,0,0
1599016236703,24,动态分类上移 ,200,,巡视巡察-动态分类信息接口 10-1,text,true,,234,287,1,2,http://192.168.2.32:8080/admin/websit/centralEx/moveUp,24,0,0
1599016236734,2,公司基本信息详情 ,200,,廉政档案-公司档案接口 66-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,287,1,2,http://192.168.2.32:8080/admin/lzda/gsda/basedetail,2,0,0
1599016236729,12,动态分类下移 ,200,,巡视巡察-动态分类信息接口 10-1,text,true,,234,289,1,2,http://192.168.2.32:8080/admin/websit/centralEx/moveDown,12,0,0
1599016236743,2,公司完整信息详情 ,200,,廉政档案-公司档案接口 66-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,292,1,2,http://192.168.2.32:8080/admin/lzda/gsda/compeletedetail,2,0,0
1599016236742,6,查询动态分类信息详情,200,,巡视巡察-动态分类信息接口 10-1,text,true,,360,296,1,2,http://192.168.2.32:8080/admin/websit/centralEx/getPatrolExById,5,0,0
1599016236755,2,公司信访举报详情 ,200,,廉政档案-公司档案接口 66-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,292,1,2,http://192.168.2.32:8080/admin/lzda/gsda/complain-detail,2,0,0
1599016236749,7,删除动态分类分类信息 ,200,,巡视巡察-动态分类信息接口 10-1,text,true,,246,290,1,2,http://192.168.2.32:8080/admin/websit/centralEx/delExById,7,0,0
1599016236767,3,公司信访举报列表 ,200,,廉政档案-公司档案接口 66-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,290,1,2,http://192.168.2.32:8080/admin/lzda/gsda/complain-list,3,0,0
1599016236802,2,公司信访举报更多列表,200,,廉政档案-公司档案接口 66-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,370,1,1,http://192.168.2.32:8080/admin/lzda/gsda/complain-more,2,0,0
1599016236812,1,公司完整信息修改 ,200,,廉政档案-公司档案接口 66-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,404,1,2,http://192.168.2.32:8080/admin/lzda/gsda/edit,1,0,0
1599016236810,10,登录,200,HTTP/1.1 200,巡视巡察-专题接口 11-1,text,true,,244,0,1,2,http://192.168.2.32:8080/admin/sys/self/login,10,0,0
1599016236819,3,分页查询公司列表 ,200,,廉政档案-公司档案接口 66-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,323,1,2,http://192.168.2.32:8080/admin/lzda/gsda/pagelist,3,0,0
1599016236822,9,增加单条专题,200,,巡视巡察-专题接口 11-1,text,true,,313,360,1,2,http://192.168.2.32:8080/admin/websit/subject/addSubject,9,0,2
1599016236834,2,公司巡视巡察详情 ,200,,廉政档案-公司档案接口 66-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,293,1,2,http://192.168.2.32:8080/admin/lzda/gsda/problem-detail,2,0,0
1599016236833,7,修改专题 ,200,,巡视巡察-专题接口 11-1,text,true,,228,398,1,2,http://192.168.2.32:8080/admin/websit/subject/editSubject,7,0,0
1599016236841,2,公司巡视巡察列表 ,200,,廉政档案-公司档案接口 66-1,text,false,"Test failed: text expected to contain /""code"":""0""/",235,289,1,2,http://192.168.2.32:8080/admin/lzda/gsda/problem-list,2,0,0
1599016236842,5,查询专题信息详情 ,200,,巡视巡察-专题接口 11-1,text,true,,325,295,1,2,http://192.168.2.32:8080/admin/websit/subject/getSubjectById,5,0,0
